Language,Query,Weight,Bucket,Comment,Expectation,Parsed,SearchQuality,Rank
he,על כל קרבנך תקריב מלח,1.00,שם מקור,,https://archive.kbb1.com/he/sources/cVnwhXZS,s|cVnwhXZS|,Good,1
he,"ענין העלאת מ""ן",1.00,שם מקור,,https://archive.kbb1.com/he/sources/CvtxED7l,s|CvtxED7l|,Good,1
he,"אמונת רבו, מהו השיעור",1.00,שם מקור,,https://archive.kbb1.com/he/sources/czTv8O3p,s|czTv8O3p|,Good,1
he,שדה אשר ברכו ה,1.00,שם מקור,,https://archive.kbb1.com/he/sources/d5b6LPDs,s|d5b6LPDs|,Good,2
he,ענין ג קוין,1.00,שם מקור,,https://archive.kbb1.com/he/sources/d9ZzhYwI,s|d9ZzhYwI|,Good,1
he,שליטת ישראל על הקליפות,1.00,שם מקור,,https://archive.kbb1.com/he/sources/DBRyBIGo,s|DBRyBIGo|,Good,1
he,סור מרע,1.00,שם מקור,,https://archive.kbb1.com/he/sources/DNEFmmo6,s|DNEFmmo6|,Good,2
he,מהו רם ה ושפל יראה,1.00,שם מקור,,https://archive.kbb1.com/he/sources/e7VJ9nJs,s|e7VJ9nJs|,Unknown,-1
he,טהרת הכלי קבלה,1.00,שם מקור,,https://archive.kbb1.com/he/sources/EjIpuTVg,s|EjIpuTVg|,Good,1
he,ישנו עם אחד,1.00,שם מקור,,https://archive.kbb1.com/he/sources/ejs92F2y,s|ejs92F2y|,Good,1
he,במסתרים תבכה נפשי,1.00,שם מקור,,https://archive.kbb1.com/he/sources/ENQy5Rdc,s|ENQy5Rdc|,Good,1
he,כי לא יראני האדם וחי,1.00,שם מקור,,https://archive.kbb1.com/he/sources/eoGGCnLJ,s|eoGGCnLJ|,Good,1
he,מיד רשעים יצילם,1.00,שם מקור,,https://archive.kbb1.com/he/sources/EUiMc0WV,s|EUiMc0WV|,Good,1
he,תורה שבכתב ותורה שבעל פה,1.00,שם מקור,,https://archive.kbb1.com/he/sources/f3HJApYj,s|f3HJApYj|,Good,2
he,בענין החיות דקדושה,1.00,שם מקור,,https://archive.kbb1.com/he/sources/F63UqPv7,s|F63UqPv7|,Good,1
he,קראוהו בהיותו קרוב,1.00,שם מקור,,https://archive.kbb1.com/he/sources/FaZdHvzA,s|FaZdHvzA|,Good,1
he,"רוחניות נקרא, מה שלא יתבטל לעולם",1.00,שם מקור,,https://archive.kbb1.com/he/sources/Ftl9v7iT,s|Ftl9v7iT|,Good,1
he,החילוק בין אגרות הראשונות לאגרות האחרונות,1.00,שם מקור,,https://archive.kbb1.com/he/sources/fZlK2OH1,s|fZlK2OH1|,Good,1
he,טעם שלא נוהגים לאכול אחד אצל השני בפסח,1.00,שם מקור,,https://archive.kbb1.com/he/sources/gDJwrcQC,s|gDJwrcQC|,Good,1
he,"שכר מצוה, מצוה",1.00,שם מקור,,https://archive.kbb1.com/he/sources/gE6oshy2,s|gE6oshy2|,Good,1
he,מצוה הבאה בעבירה,1.00,שם מקור,,https://archive.kbb1.com/he/sources/gFZZSmTY,s|gFZZSmTY|,Good,1
he,כל העבודה היא רק במקום שיש ב דרכים,1.00,שם מקור,,https://archive.kbb1.com/he/sources/GJSMibUd,s|GJSMibUd|,Good,1
he,בזהר בראשית,1.00,שם מקור,,https://archive.kbb1.com/he/sources/GpKjDPjJ,s|GpKjDPjJ|,Good,1
he,נשמת אדם תלמדנו,1.00,שם מקור,,https://archive.kbb1.com/he/sources/gPNDiV2G,s|gPNDiV2G|,Good,1
he,ביאור על מזלא,1.00,שם מקור,,https://archive.kbb1.com/he/sources/GuPSvLG2,s|GuPSvLG2|,Good,1
he,טעם למה שקורין שבת תשובה,1.00,שם מקור,,https://archive.kbb1.com/he/sources/H1bzRHvu,s|H1bzRHvu|,Good,1
he,"עם הארץ, אימת שבת עליו",1.00,שם מקור,,https://archive.kbb1.com/he/sources/H9D2moKn,s|H9D2moKn|,Good,1
he,"מהו, הבדל בין צל דקדושה לצל דס""א",1.00,שם מקור,,https://archive.kbb1.com/he/sources/hdNwa3MW,s|hdNwa3MW|,Good,1
he,אין עוד מלבדו,1.00,שם מקור,,https://archive.kbb1.com/he/sources/hFeGidcS,s|hFeGidcS|,Good,3
he,הזדככות המסך,1.00,שם מקור,,https://archive.kbb1.com/he/sources/hgiUBUTX,s|hgiUBUTX|,Good,2
he,ויבן ערי מסכנות,1.00,שם מקור,,https://archive.kbb1.com/he/sources/HhX01FJm,s|HhX01FJm|,Good,1
he,טעם הצנע במצות,1.00,שם מקור,,https://archive.kbb1.com/he/sources/hjq3z1FI,s|hjq3z1FI|,Good,1
he,הבדל מששת ימי המעשה לשבת,1.00,שם מקור,,https://archive.kbb1.com/he/sources/HluhsVG8,s|HluhsVG8|,Good,1
he,יתרון ארץ בכל הוא,1.00,שם מקור,,https://archive.kbb1.com/he/sources/HN4sUqKR,s|HN4sUqKR|,Good,1
he,ענין כותל אחד משמש לשניהם,1.00,שם מקור,,https://archive.kbb1.com/he/sources/hnBUEevl,s|hnBUEevl|,Good,1
he,משה ושלמה,1.00,שם מקור,,https://archive.kbb1.com/he/sources/hnN3Dh1K,s|hnN3Dh1K|,Good,1
he,"אורייתא וקב""ה וישראל חד הוא",1.00,שם מקור,,https://archive.kbb1.com/he/sources/hNvHwQkn,s|hNvHwQkn|,Good,2
he,ענין רמון,1.00,שם מקור,,https://archive.kbb1.com/he/sources/hrc0fZLf,s|hrc0fZLf|,Good,1
he,ענין אחור באחור,1.00,שם מקור,,https://archive.kbb1.com/he/sources/I9lmXFSw,s|I9lmXFSw|,Good,1
he,עיקר לרצות רק להשפיע,1.00,שם מקור,,https://archive.kbb1.com/he/sources/IKjYS3I4,s|IKjYS3I4|,Good,1
he,ממזר תלמיד חכם קודם לכהן גדול עם הארץ,1.00,שם מקור,,https://archive.kbb1.com/he/sources/IQDT5zRM,s|IQDT5zRM|,Good,1
he,במקום שאתה מוצא גדלותו,1.00,שם מקור,,https://archive.kbb1.com/he/sources/iQoFjhJ4,s|iQoFjhJ4|,Good,1
he,דרוש נא דורשיך בדרשם פניך,1.00,שם מקור,,https://archive.kbb1.com/he/sources/ISMcdEeb,s|ISMcdEeb|,Good,1
he,"טבריא דרז""ל, טובה ראיתך",1.00,שם מקור,,https://archive.kbb1.com/he/sources/jKdw2a8j,s|jKdw2a8j|,Good,1
he,אי אפשר להיות חלל ריק בעולם,1.00,שם מקור,,https://archive.kbb1.com/he/sources/JLSdNwC2,s|JLSdNwC2|,Good,1
he,"מהו, אלהים אחרים, בעבודה",1.00,שם מקור,,https://archive.kbb1.com/he/sources/JMcmIr1P,s|JMcmIr1P|,Good,1
he,"מהו יום ה וליל ה, בעבודה",1.00,שם מקור,,https://archive.kbb1.com/he/sources/JpjAhvAQ,s|JpjAhvAQ|,Unknown,-1
he,ידבנו לבו,1.00,שם מקור,,https://archive.kbb1.com/he/sources/jRNM0kiY,s|jRNM0kiY|,Good,1
he,ענין סנפיר וקשקשת,1.00,שם מקור,,https://archive.kbb1.com/he/sources/k6vNo4hw,s|k6vNo4hw|,Good,1
he,למאן דאמר מצוות אין צריכות כוונה,1.00,שם מקור,,https://archive.kbb1.com/he/sources/K8L76zp4,s|K8L76zp4|,Good,1
he,כעומד בפני מלך,1.00,שם מקור,,https://archive.kbb1.com/he/sources/Kn0se4td,s|Kn0se4td|,Good,1
he,אם פגע בך מנוול זה,1.00,שם מקור,,https://archive.kbb1.com/he/sources/KnFUnp3u,s|KnFUnp3u|,Good,1
he,ענין מתן תורה,1.00,שם מקור,,https://archive.kbb1.com/he/sources/KOCRM1mS,s|KOCRM1mS|,Good,1
he,תפילת שמונה עשרה,1.00,שם מקור,,https://archive.kbb1.com/he/sources/KPVSYTK7,s|KPVSYTK7|,Good,1
he,ענין מסירות נפש,1.00,שם מקור,,https://archive.kbb1.com/he/sources/Kq35tLjM,s|Kq35tLjM|,Good,1
he,מהו רוממות ה,1.00,שם מקור,,https://archive.kbb1.com/he/sources/KVBSNnDA,s|KVBSNnDA|,Unknown,-1
he,תורה לשמה,1.00,שם מקור,,https://archive.kbb1.com/he/sources/KxcMnarm,s|KxcMnarm|,Good,1
he,"מהו הרמז של י""ב חלות בשבת",1.00,שם מקור,,https://archive.kbb1.com/he/sources/KZHWtyep,s|KZHWtyep|,Good,1
he,"מהו סיבת הכבידות, שהאדם מרגיש בבטול לה, בעבודה",1.00,שם מקור,,https://archive.kbb1.com/he/sources/L6FUHzfm,s|L6FUHzfm|,Unknown,-1
he,נקיות הגוף,1.00,שם מקור,,https://archive.kbb1.com/he/sources/L85OaIfl,s|L85OaIfl|,Good,1
he,ענין מחילה סליחה וכפרה,1.00,שם מקור,,https://archive.kbb1.com/he/sources/LQpAHZAG,s|LQpAHZAG|,Good,1
he,"זמרו לה, כי גאות עשה",1.00,שם מקור,,https://archive.kbb1.com/he/sources/LRl1l6Fr,s|LRl1l6Fr|,Unknown,-1
he,מה אהבתי תורתך,1.00,שם מקור,,https://archive.kbb1.com/he/sources/lwkmSZGa,s|lwkmSZGa|,Good,2
he,"מהו סמכין בתורה, בעבודה",1.00,שם מקור,,https://archive.kbb1.com/he/sources/Lwu1K6tc,s|Lwu1K6tc|,Good,1
he,מסתכל בספר מחדש,1.00,שם מקור,,https://archive.kbb1.com/he/sources/lzIeKies,s|lzIeKies|,Good,1
he,מום יפה שבך,1.00,שם מקור,,https://archive.kbb1.com/he/sources/M53Vu2o2,s|M53Vu2o2|,Good,1
he,נודע בשערים,1.00,שם מקור,,https://archive.kbb1.com/he/sources/MBvLrfSm,s|MBvLrfSm|,Good,1
he,אורות דשבת,1.00,שם מקור,,https://archive.kbb1.com/he/sources/mIXBB2s9,s|mIXBB2s9|,Good,1
he,גאות אדם תשפלנו,1.00,שם מקור,,https://archive.kbb1.com/he/sources/n2Mihfdf,s|n2Mihfdf|,Good,1
he,מטרת העבודה,1.00,שם מקור,,https://archive.kbb1.com/he/sources/n4KHSc3c,s|n4KHSc3c|,Good,1
he,תורה שבכתב ותורה שבעל פה,1.00,שם מקור,,https://archive.kbb1.com/he/sources/N505b8uM,s|N505b8uM|,Good,1
he,רשע או צדיק לא קאמר,1.00,שם מקור,,https://archive.kbb1.com/he/sources/NBba9GTc,s|NBba9GTc|,Good,1
he,ענין צדיק גמור,1.00,שם מקור,,https://archive.kbb1.com/he/sources/nfrc5UUk,s|nfrc5UUk|,Good,1
he,"בעת שתיית י""ש אחר ההבדלה",1.00,שם מקור,,https://archive.kbb1.com/he/sources/nhqEB8h5,s|nhqEB8h5|,Good,1
he,ענין אמת ואמונה,1.00,שם מקור,,https://archive.kbb1.com/he/sources/NhxfSmLU,s|NhxfSmLU|,Good,2
he,כל העבודה הוא רק במקום שיש ב דרכים,1.00,שם מקור,,https://archive.kbb1.com/he/sources/nokxC20b,s|nokxC20b|,Unknown,-1
he,הבא לטהר,1.00,שם מקור,,https://archive.kbb1.com/he/sources/NtpGN0xc,s|NtpGN0xc|,Good,1
he,יגעת ולא מצאת אל תאמין,1.00,שם מקור,,https://archive.kbb1.com/he/sources/nyEk9Wu8,s|nyEk9Wu8|,Good,1
he,חיבוק הימין וחיבוק השמאל,1.00,שם מקור,,https://archive.kbb1.com/he/sources/nzJTZqYV,s|nzJTZqYV|,Good,1
he,מאמר לפורים,1.00,שם מקור,,https://archive.kbb1.com/he/sources/nzvEGISM,s|nzvEGISM|,Good,1
he,"אורייתא וקוב""ה חד הוא",1.00,שם מקור,,https://archive.kbb1.com/he/sources/O5AD7oa9,s|O5AD7oa9|,Good,1
he,"הבל, קול ודיבור",1.00,שם מקור,,https://archive.kbb1.com/he/sources/O9z1hCRl,s|O9z1hCRl|,Good,1
he,פירוש על זהר,1.00,שם מקור,,https://archive.kbb1.com/he/sources/ocFpiso2,s|ocFpiso2|,Good,1
he,יקריב אותו לרצונו,1.00,שם מקור,,https://archive.kbb1.com/he/sources/oD6vzC4X,s|oD6vzC4X|,Good,1
he,אוהבי ה שנאו רע,1.00,שם מקור,,https://archive.kbb1.com/he/sources/oGFs0t6h,s|oGFs0t6h|,Unknown,-1
he,למה צריכים להמשיך בחינת חכמה,1.00,שם מקור,,https://archive.kbb1.com/he/sources/Oi5iT82l,s|Oi5iT82l|,Good,1
he,התפילה שצריכין להתפלל תמיד,1.00,שם מקור,,https://archive.kbb1.com/he/sources/opauHcDq,s|opauHcDq|,Good,1
he,חכם בא לעיר,1.00,שם מקור,,https://archive.kbb1.com/he/sources/OPndqRM0,s|OPndqRM0|,Good,1
he,ימין ושמאל,1.00,שם מקור,,https://archive.kbb1.com/he/sources/OqzwS7hX,s|OqzwS7hX|,Good,2
he,והמחבל הוי יתיב,1.00,שם מקור,,https://archive.kbb1.com/he/sources/OuMzibSy,s|OuMzibSy|,Good,1
he,לא יהיה בכיסך אבן גדולה,1.00,שם מקור,,https://archive.kbb1.com/he/sources/OyJ3OJRE,s|OyJ3OJRE|,Good,1
he,השלמת היגיעה,1.00,שם מקור,,https://archive.kbb1.com/he/sources/oYO5BR38,s|oYO5BR38|,Good,1
he,אין עבירה מכבה מצווה,1.00,שם מקור,,https://archive.kbb1.com/he/sources/paz3tF1U,s|paz3tF1U|,Good,1
he,לוו עלי ואני פורע,1.00,שם מקור,,https://archive.kbb1.com/he/sources/piMNPL1j,s|piMNPL1j|,Good,1
he,טעם על מנהג שלא אוכלין אגוזים בראש השנה,1.00,שם מקור,,https://archive.kbb1.com/he/sources/pkQ8orJv,s|pkQ8orJv|,Good,1
he,"מהו, ברח דודי, בעבודה",1.00,שם מקור,,https://archive.kbb1.com/he/sources/pp4XA8ne,s|pp4XA8ne|,Good,1
he,"ענין גורלות, שהיה ביום כפורים, ואצל המן",1.00,שם מקור,,https://archive.kbb1.com/he/sources/ppows6nq,s|ppows6nq|,Good,1
he,"מהו, ג דברים שמרחיבים דעתו של אדם, בעבודה",1.00,שם מקור,,https://archive.kbb1.com/he/sources/pTlets5W,s|pTlets5W|,Unknown,-1
he,יש הפרש בין גשמיות לרוחניות,1.00,שם מקור,,https://archive.kbb1.com/he/sources/Pu6DpR9r,s|Pu6DpR9r|,Good,1
he,"ביאור להזמר ""למנצח על שושנים""",1.00,שם מקור,,https://archive.kbb1.com/he/sources/PW905OyJ,s|PW905OyJ|,Good,1
he,"יש בירור מר ומתוק, אמת ושקר",1.00,שם מקור,,https://archive.kbb1.com/he/sources/Q0LefNOT,s|Q0LefNOT|,Good,1
he,ספר סופר סיפור,1.00,שם מקור,,https://archive.kbb1.com/he/sources/q6qVNKpW,s|q6qVNKpW|,Good,1
he,ענין ג שותפין באדם,1.00,שם מקור,,https://archive.kbb1.com/he/sources/q81nS7zb,s|q81nS7zb|,Unknown,-1
he,וירא ישראל את מצרים,1.00,שם מקור,,https://archive.kbb1.com/he/sources/qmQTeblv,s|qmQTeblv|,Good,1
he,ג תנאים בתפילה,1.00,שם מקור,,https://archive.kbb1.com/he/sources/QnxFkVOq,s|QnxFkVOq|,Good,1
he,ענין גילוי החסרון,1.00,שם מקור,,https://archive.kbb1.com/he/sources/QpHrSYsP,s|QpHrSYsP|,Good,1
he,עשה שבתך חול ואל תצטרך לבריות,1.00,שם מקור,,https://archive.kbb1.com/he/sources/qS4HuQIM,s|qS4HuQIM|,Good,1
he,ענין הסתר,1.00,שם מקור,,https://archive.kbb1.com/he/sources/qxtEj1Ii,s|qxtEj1Ii|,Good,1
he,"השמחה היא בחינת ""מראה"" ממעשים טובים",1.00,שם מקור,,https://archive.kbb1.com/he/sources/r5uZ7K0C,s|r5uZ7K0C|,Good,1
he,כי השוחד יעור עיני חכמים,1.00,שם מקור,,https://archive.kbb1.com/he/sources/R96Onp9a,s|R96Onp9a|,Good,1
he,ענין אמונה ותענוג,1.00,שם מקור,,https://archive.kbb1.com/he/sources/resVnuKb,s|resVnuKb|,Good,1
he,בזמן שהאדם מרגיש את עצמו בבחינת עליה,1.00,שם מקור,,https://archive.kbb1.com/he/sources/rFTvkF9Q,s|rFTvkF9Q|,Good,1
he,ענין גיטו וידו באין כאחד,1.00,שם מקור,,https://archive.kbb1.com/he/sources/RGx0jQI1,s|RGx0jQI1|,Good,1
he,לבוש - שק - שקר - שקד,1.00,שם מקור,,https://archive.kbb1.com/he/sources/rI6eLc0m,s|rI6eLc0m|,Good,1
he,ויתפרו עלה תאנה,1.00,שם מקור,,https://archive.kbb1.com/he/sources/rKYq43C2,s|rKYq43C2|,Good,1
he,שני מצבים,1.00,שם מקור,,https://archive.kbb1.com/he/sources/RmNXT0Kp,s|RmNXT0Kp|,Good,1
he,ז שלמים,1.00,שם מקור,,https://archive.kbb1.com/he/sources/RPJQltgy,s|RPJQltgy|,Unknown,-1
he,ענין בני תמורה,1.00,שם מקור,,https://archive.kbb1.com/he/sources/rpODNrgD,s|rpODNrgD|,Good,1
he,אם אין אני לי מי לי,1.00,שם מקור,,https://archive.kbb1.com/he/sources/RS6B9xHs,s|RS6B9xHs|,Good,2
he,עיקר המלחמה,1.00,שם מקור,,https://archive.kbb1.com/he/sources/rvDFQFsP,s|rvDFQFsP|,Good,1
he,ב בחינות בהשגה,1.00,שם מקור,,https://archive.kbb1.com/he/sources/s0lcc226,s|s0lcc226|,Good,1
he,ענין יסוד נוקבא ויסוד דדכורא,1.00,שם מקור,,https://archive.kbb1.com/he/sources/S8jzH3Uq,s|S8jzH3Uq|,Good,1
he,בזיעת אפיך תאכל לחם,1.00,שם מקור,,https://archive.kbb1.com/he/sources/sbIzSvPu,s|sbIzSvPu|,Good,1
he,ביד חזקה ובחימה שפוכה,1.00,שם מקור,,https://archive.kbb1.com/he/sources/sdt6n9yj,s|sdt6n9yj|,Good,1
he,החילוק בין מוחין דשבועות לדשבת במנחה,1.00,שם מקור,,https://archive.kbb1.com/he/sources/sn1W3PTR,s|sn1W3PTR|,Good,1
he,מהו ג בחינות גופים באדם,1.00,שם מקור,,https://archive.kbb1.com/he/sources/sqCAWyUT,s|sqCAWyUT|,Good,1
he,ענין מה שאמרו בעלי זהר,1.00,שם מקור,,https://archive.kbb1.com/he/sources/srUl7uF1,s|srUl7uF1|,Good,1
he,הבטחון הוא הלבוש להאור,1.00,שם מקור,,https://archive.kbb1.com/he/sources/SUgA2j0W,s|SUgA2j0W|,Good,1
he,להבין מה שמבואר בשולחן ערוך,1.00,שם מקור,,https://archive.kbb1.com/he/sources/t4MJ36g8,s|t4MJ36g8|,Good,1
he,ויהי בימים הרבים ההם,1.00,שם מקור,,https://archive.kbb1.com/he/sources/TarnTofh,s|TarnTofh|,Good,1
he,"מהו, שהקב""ה שונא את הגופים, בעבודה",1.00,שם מקור,,https://archive.kbb1.com/he/sources/tk2qRJuw,s|tk2qRJuw|,Good,1
he,מתוך שלא לשמה באים לשמה,1.00,שם מקור,,https://archive.kbb1.com/he/sources/tLVuQ6Hh,s|tLVuQ6Hh|,Good,2
he,"אצילות ובי""ע",1.00,שם מקור,,https://archive.kbb1.com/he/sources/tqlsaaHO,s|tqlsaaHO|,Good,1
he,ב מיני בשר,1.00,שם מקור,,https://archive.kbb1.com/he/sources/tqSroCkI,s|tqSroCkI|,Unknown,-1
he,"מהו, שהס""א נקראת, מלכותא בלי תגא",1.00,שם מקור,,https://archive.kbb1.com/he/sources/tS8lJn2r,s|tS8lJn2r|,Good,1
he,"בזהר, אמור",1.00,שם מקור,,https://archive.kbb1.com/he/sources/u1BNoYRX,s|u1BNoYRX|,Good,1
he,"ענין ו ימינית, ו שמאלית",1.00,שם מקור,,https://archive.kbb1.com/he/sources/U1hvL47u,s|U1hvL47u|,Unknown,-1
he,"בכדי להבין את דברי הזה""ק",1.00,שם מקור,,https://archive.kbb1.com/he/sources/u4TdgN6t,s|u4TdgN6t|,Good,1
he,ענין פסולת גורן ויקב,1.00,שם מקור,,https://archive.kbb1.com/he/sources/u7CWhNpz,s|u7CWhNpz|,Good,1
he,אני ישנה וליבי ער,1.00,שם מקור,,https://archive.kbb1.com/he/sources/u841sfZX,s|u841sfZX|,Good,1
he,ענין יראה ופחד שבא לפעמים להאדם,1.00,שם מקור,,https://archive.kbb1.com/he/sources/udjDlN06,s|udjDlN06|,Good,1
he,ענין לשמה,1.00,שם מקור,,https://archive.kbb1.com/he/sources/UEikDufF,s|UEikDufF|,Good,1
he,"ענין גילה ברעדה, בעבודה",1.00,שם מקור,,https://archive.kbb1.com/he/sources/ufeCjuVV,s|ufeCjuVV|,Good,1
he,שלשת המלאכים,1.00,שם מקור,,https://archive.kbb1.com/he/sources/UKbi6hAy,s|UKbi6hAy|,Good,1
he,החכמה בחוץ תרונה,1.00,שם מקור,,https://archive.kbb1.com/he/sources/Ul5U2DhU,s|Ul5U2DhU|,Good,1
he,חירות,1.00,שם מקור,,https://archive.kbb1.com/he/sources/Up40AuPP,s|Up40AuPP|,Good,1
he,ענין הגורלות,1.00,שם מקור,,https://archive.kbb1.com/he/sources/UPyGUH53,s|UPyGUH53|,Good,1
he,להבין ענין ברכים אשר כרעו לבעל,1.00,שם מקור,,https://archive.kbb1.com/he/sources/VMJzzr6o,s|VMJzzr6o|,Good,1
he,"מהאי גלגלתא נטיף טלא לז""א",1.00,שם מקור,,https://archive.kbb1.com/he/sources/voeMqIXC,s|voeMqIXC|,Good,1
he,ב בחינות בתורה ובעבודה,1.00,שם מקור,,https://archive.kbb1.com/he/sources/VOYXPJcN,s|VOYXPJcN|,Good,1
he,"מהו, ההרגל נעשה טבע שני, בעבודה",1.00,שם מקור,,https://archive.kbb1.com/he/sources/vPfTRoUl,s|vPfTRoUl|,Good,1
he,צלפחד היה מקושש עצים,1.00,שם מקור,,https://archive.kbb1.com/he/sources/vQlJCvQG,s|vQlJCvQG|,Good,1
he,עיקר הוא מוחא וליבא,1.00,שם מקור,,https://archive.kbb1.com/he/sources/VxQwkWmA,s|VxQwkWmA|,Good,1
he,עיקר עבודת האדם,1.00,שם מקור,,https://archive.kbb1.com/he/sources/vZbqW4mZ,s|vZbqW4mZ|,Good,1
he,וסביביו נשערה מאד,1.00,שם מקור,,https://archive.kbb1.com/he/sources/WAGG71GI,s|WAGG71GI|,Good,1
he,העתיד של האדם תלוי וקשור בהודאה על העבר,1.00,שם מקור,,https://archive.kbb1.com/he/sources/wdKyLHUi,s|wdKyLHUi|,Good,1
he,כל פעולה עושה רושם,1.00,שם מקור,,https://archive.kbb1.com/he/sources/wew3rcLq,s|wew3rcLq|,Good,1
he,גורל הוא סוד אתערותא דלעילא,1.00,שם מקור,,https://archive.kbb1.com/he/sources/wGBT8d17,s|wGBT8d17|,Good,1
he,קשר האדם אל הספירות,1.00,שם מקור,,https://archive.kbb1.com/he/sources/WHhza84o,s|WHhza84o|,Good,1
he,ענין תפילה,1.00,שם מקור,,https://archive.kbb1.com/he/sources/Wln5Y29a,s|Wln5Y29a|,Good,1
he,עניין מתן תורה,1.00,שם מקור,,https://archive.kbb1.com/he/sources/Wn2mmIpk,s|Wn2mmIpk|,Good,1
he,לאחר הצמצום,1.00,שם מקור,,https://archive.kbb1.com/he/sources/WQnQIHT5,s|WQnQIHT5|,Good,1
he,נקי וצדיק אל תהרוג,1.00,שם מקור,,https://archive.kbb1.com/he/sources/WQXaPzwD,s|WQXaPzwD|,Good,1
he,ענין ההשגה הרוחנית,1.00,שם מקור,,https://archive.kbb1.com/he/sources/WrEIEnv7,s|WrEIEnv7|,Good,1
he,מנהגי ישראל,1.00,שם מקור,,https://archive.kbb1.com/he/sources/wrx3kWbJ,s|wrx3kWbJ|,Good,1
he,להגביה את עצמו,1.00,שם מקור,,https://archive.kbb1.com/he/sources/wUb2fOWP,s|wUb2fOWP|,Good,1
he,אשרי איש שלא ישכחך ובן אדם יתאמץ בך,1.00,שם מקור,,https://archive.kbb1.com/he/sources/wVDLjw8Z,s|wVDLjw8Z|,Good,1
he,ענין הגבלה,1.00,שם מקור,,https://archive.kbb1.com/he/sources/X3vhrRJz,s|X3vhrRJz|,Good,1
he,בחינת משיח,1.00,שם מקור,,https://archive.kbb1.com/he/sources/xbEQtpbv,s|xbEQtpbv|,Good,1
he,יורד ומסית עולה ומקטרג,1.00,שם מקור,,https://archive.kbb1.com/he/sources/xGyY0WF1,s|xGyY0WF1|,Good,1
he,ענין יסורים,1.00,שם מקור,,https://archive.kbb1.com/he/sources/xJQWcmc3,s|xJQWcmc3|,Good,1
he,המעשה פועל על המחשבה,1.00,שם מקור,,https://archive.kbb1.com/he/sources/XjuvEsCA,s|XjuvEsCA|,Good,1
he,מהו יהיב חכמתא לחכימין דוקא,1.00,שם מקור,,https://archive.kbb1.com/he/sources/xpK9RH59,s|xpK9RH59|,Good,1
he,קודם יצירת הולד,1.00,שם מקור,,https://archive.kbb1.com/he/sources/xQRH1fmu,s|xQRH1fmu|,Good,1
he,מטרת העבודה,1.00,שם מקור,,https://archive.kbb1.com/he/sources/xR8XABaM,s|xR8XABaM|,Good,2
he,לכל איש ישראל,1.00,שם מקור,,https://archive.kbb1.com/he/sources/XzkCbPBH,s|XzkCbPBH|,Good,1
he,זמן ירידה,1.00,שם מקור,,https://archive.kbb1.com/he/sources/Y2kjYKfx,s|Y2kjYKfx|,Good,1
he,ושמרתם את נפשותיכם,1.00,שם מקור,,https://archive.kbb1.com/he/sources/YlsVSfQd,s|YlsVSfQd|,Good,1
he,תורה נקרא יורה,1.00,שם מקור,,https://archive.kbb1.com/he/sources/Z4GqnV9R,s|Z4GqnV9R|,Good,1
he,דברים היוצאים מהלב,1.00,שם מקור,,https://archive.kbb1.com/he/sources/zFvyyADm,s|zFvyyADm|,Good,1
he,היתה כאניות סוחר,1.00,שם מקור,,https://archive.kbb1.com/he/sources/ZNNbdDP5,s|ZNNbdDP5|,Good,1
he,דגים קודמים לבשר,1.00,שם מקור,,https://archive.kbb1.com/he/sources/ZOtU3iua,s|ZOtU3iua|,Good,1
he,ענין כפרות,1.00,שם מקור,,https://archive.kbb1.com/he/sources/zZOOI09z,s|zZOOI09z|,Good,1
he,שבת שקלים,1.00,שם מקור,,https://archive.kbb1.com/he/sources/ZZwECbC2,s|ZZwECbC2|,Good,1
he,"אגרת כ""א בעל הסולם ",1.00,שם מקור,,https://archive.kbb1.com/he/sources/08jxPWT0,s|08jxPWT0|,Good,1
he,"אגרת נ""ז בעל הסולם ",1.00,שם מקור,,https://archive.kbb1.com/he/sources/0KJCqCgi,s|0KJCqCgi|,Good,1
he,אגרת ס בעל הסולם ,1.00,שם מקור,,https://archive.kbb1.com/he/sources/0QygF8Ib,s|0QygF8Ib|,Good,1
he,"אגרת נ""ה בעל הסולם ",1.00,שם מקור,,https://archive.kbb1.com/he/sources/0syWpVDi,s|0syWpVDi|,Good,1
he,"אגרת י""ד בעל הסולם ",1.00,שם מקור,,https://archive.kbb1.com/he/sources/2iMwTqVt,s|2iMwTqVt|,Good,1
he,אגרת ז בעל הסולם ,1.00,שם מקור,,https://archive.kbb1.com/he/sources/2P1zf2Ck,s|2P1zf2Ck|,Unknown,-1
he,"אגרת י""ז בעל הסולם ",1.00,שם מקור,,https://archive.kbb1.com/he/sources/6Hy5vJ1F,s|6Hy5vJ1F|,Good,1
he,"אגרת ל""ז בעל הסולם ",1.00,שם מקור,,https://archive.kbb1.com/he/sources/6LRiFl7D,s|6LRiFl7D|,Good,1
he,אגרת א בעל הסולם ,1.00,שם מקור,,https://archive.kbb1.com/he/sources/9ZIJ9CkI,s|9ZIJ9CkI|,Unknown,-1
he,אגרת ג בעל הסולם ,1.00,שם מקור,,https://archive.kbb1.com/he/sources/bbdFZ9R4,s|bbdFZ9R4|,Unknown,-1
he,"אגרת ל""ו בעל הסולם ",1.00,שם מקור,,https://archive.kbb1.com/he/sources/bycLz1Rw,s|bycLz1Rw|,Good,1
